col_index,col_winery,col_wine,col_figure,col_rating,col_ratingC,col_location_country,col_location_region,col_url,col_year
830,Malhadinha Nova,Tinto 2014,NA,4.3,582,Italy,Amarone della Valpolicella,https://www.vivino.com/herdade-da-malhadinha-nova-tinto/w/1196474?year=2014&price_id=16118240,2014
831,Pio Cesare,Barolo 2006,NA,4.3,569,Italy,Amarone della Valpolicella,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2006&price_id=12986448,2006
832,Ciacci Piccolomini d'Aragona,Brunello di Montalcino 2009,NA,4.3,565,Italy,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino/w/1136214?year=2009&price_id=1521879,2009
833,Viña Vik Winery,Milla Cala 2013,NA,4.3,564,Chile,Cachapoal Valley,https://www.vivino.com/vina-vik-winery-milla-cala/w/4669239?year=2013&price_id=17199391,2013
834,Viñedos de Páganos,El Puntido 2011,NA,4.3,549,Chile,Cachapoal Valley,https://www.vivino.com/vinedos-de-paganos-el-puntido/w/77884?year=2011&price_id=13606703,2011
835,Pacheca,30 Years Tawny Port N.V.,NA,4.3,540,Portugal,Aged Tawny Port,https://www.vivino.com/pacheca-thirty-years-tawny-port/w/2338963?year=N.V.&price_id=14403754,N.V.
836,Tenuta Sant'Antonio,Campo dei Gigli Amarone della Valpolicella 2011,NA,4.3,535,Italy,Amarone della Valpolicella,https://www.vivino.com/tenuta-sant-antonio-campo-dei-gigli-amarone-della-valpolicella/w/12085?year=2011&price_id=8146739,2011
837,Moët & Chandon,Brut Champagne 1er Cru N.V.,NA,4.3,525,France,Champagne Premier Cru,https://www.vivino.com/moet-chandon-brut-champagne-1er-cru/w/2069505?year=N.V.&price_id=2063064,N.V.
838,Bodegas Tradición,Amontillado Tradicion Vors 30 Years N.V.,NA,4.3,521,Spain,Amontillado Sherry,https://www.vivino.com/bodegas-tradicion-amontillado-tradicion-vors-30-years/w/2457113?year=N.V.&price_id=16735560,N.V.
839,Valdicava,Brunello di Montalcino 2007,NA,4.3,505,Italy,Brunello di Montalcino,https://www.vivino.com/valdicava-brunello-di-montalcino/w/1150380?year=2007&price_id=270075,2007
840,Casa Ermelinda Freitas,Leo d'Honor 2009,NA,4.3,503,Italy,Brunello di Montalcino,https://www.vivino.com/ermelinda-freitas-leo-d-honor/w/1199465?year=2009&price_id=13761670,2009
841,Antinori,Castello della Sala Muffato della Sala 2011,NA,4.3,502,Italy,Brunello di Montalcino,https://www.vivino.com/antinori-tuscany-castello-della-sala-muffato-della-sala/w/1690?year=2011&price_id=13617890,2011
842,Casa Valduga,STORIA Merlot 2012,NA,4.3,500,Brazil,Vale dos Vinhedos,https://www.vivino.com/casa-valduga-storia-merlot-vale-dos-vinhedos/w/1245680?year=2012&price_id=16346072,2012
843,Viu Manent,El Incidente Carménère 2010,NA,4.3,491,Chile,Colchagua Valley,https://www.vivino.com/viu-manent-el-incidente-carmenere/w/1126922?year=2010&price_id=5560891,2010
844,Sena,Aconcagua Valley 2014,NA,4.3,490,Chile,Aconcagua Valley,https://www.vivino.com/sena-aconcagua-valley/w/25474?year=2014&price_id=13356413,2014
845,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2010,NA,4.3,486,Chile,Aconcagua Valley,https://www.vivino.com/chateau-grand-puy-lacoste-pauillac-grand-cru-classe/w/1148035?year=2010&price_id=16834724,2010
846,Domaines Ott,Clos Mireille Rosé (Coeur de Grain) 2015,NA,4.3,474,France,Côtes de Provence,https://www.vivino.com/domaines-ott-clos-mireille-rose-coeur-de-grain/w/1382222?year=2015&price_id=12812399,2015
847,Luca,Beso de Dante 2014,NA,4.3,467,France,Côtes de Provence,https://www.vivino.com/luca-beso-de-dante/w/74337?year=2014&price_id=16765297,2014
848,Achaval-Ferrer,Finca Mirador Malbec 2010,NA,4.3,462,France,Côtes de Provence,https://www.vivino.com/achaval-ferrer-finca-mirador-malbec/w/89025?year=2010&price_id=17052884,2010
849,Yarden,Cabernet Sauvignon 2015,NA,4.3,462,France,Côtes de Provence,https://www.vivino.com/il-yarden-cabernet-sauvignon/w/83283?year=2015&price_id=16648415,2015
850,Ventisquero,Enclave Cabernet Sauvignon 2010,NA,4.3,459,France,Côtes de Provence,https://www.vivino.com/ventisquero-enclave-cabernet-sauvignon/w/1546849?year=2010&price_id=14972408,2010
851,Santa Rita,Triple C Red Blend 2014,NA,4.3,454,France,Côtes de Provence,https://www.vivino.com/santa-rita-triple-c-red-blend/w/1238945?year=2014&price_id=17092367,2014
852,Pêra Grave,Reserva 2014,NA,4.3,451,Portugal,Alentejano,https://www.vivino.com/pera-grave-reserva/w/2630148?year=2014&price_id=13822812,2014
853,Valdicava,Brunello di Montalcino 2005,NA,4.3,448,Italy,Brunello di Montalcino,https://www.vivino.com/valdicava-brunello-di-montalcino/w/1150380?year=2005&price_id=270021,2005
854,Mouchao,Colheitas Antigas 2002,NA,4.3,447,Italy,Brunello di Montalcino,https://www.vivino.com/herdade-do-mouchao-colheitas-antigas/w/1174337?year=2002&price_id=1933673,2002
855,Mastrojanni,Vigna Loreto Brunello di Montalcino 2008,NA,4.3,443,Italy,Brunello di Montalcino,https://www.vivino.com/it-mastrojanni-vigna-loreto-brunello-di-montalcino/w/2373036?year=2008&price_id=12637554,2008
856,Santa Rita,Pehuén Carménère 2013,NA,4.3,441,Chile,Colchagua Valley,https://www.vivino.com/santa-rita-pehuen-carmenere/w/1134685?year=2013&price_id=17052910,2013
857,Burmester,30 Year Old Tawny Port N.V.,NA,4.3,426,Portugal,Aged Tawny Port,https://www.vivino.com/burmester-thirty-year-old-tawny-port/w/2039337?year=N.V.&price_id=15995980,N.V.
858,Altaïr,Sideral 2016,NA,4.3,422,Chile,Cachapoal Valley,https://www.vivino.com/cl-altair-sideral/w/1108063?year=2016&price_id=17687279,2016
859,Velenosi,Roggio del Filare Rosso Piceno 2012,NA,4.3,421,Chile,Cachapoal Valley,https://www.vivino.com/velenosi-roggio-del-filare-rosso-piceno/w/1172842?year=2012&price_id=15549058,2012
860,Château Cos d'Estournel,Saint-Estèphe (Grand Cru Classé) 2011,NA,4.3,417,France,Saint-Estèphe,https://www.vivino.com/chateau-cos-d-estournel-saint-estephe-grand-cru-classe/w/74346?year=2011&price_id=16261503,2011
861,Château La Lagune,Haut-Médoc (Grand Cru Classé) 2004,NA,4.3,415,France,Saint-Estèphe,https://www.vivino.com/chateau-la-lagune-haut-medoc-grand-cru-classe/w/73478?year=2004&price_id=9388945,2004
862,Cálem,Porto Tawny 40 Years Old N.V.,NA,4.3,410,France,Saint-Estèphe,https://www.vivino.com/pt-calem-porto-tawny-40-years-old/w/76398?year=N.V.&price_id=17174526,N.V.
863,Pieropan,Amarone della Valpolicella Vigna Garzon 2013,NA,4.3,406,Italy,Amarone della Valpolicella,https://www.vivino.com/pieropan-amarone-della-valpolicella-vigna-garzon/w/1923854?year=2013&price_id=13861038,2013
864,Santa Rita,Casa Real Cabernet Sauvignon 2015,NA,4.3,403,Italy,Amarone della Valpolicella,https://www.vivino.com/santa-rita-casa-real-cabernet-sauvignon/w/1134660?year=2015&price_id=17092382,2015
865,Casas del Bosque,Syrah Pequeñas Producciones 2015,NA,4.3,398,Chile,Casablanca Valley,https://www.vivino.com/casas-del-bosque-syrah-pequenas-producciones/w/1238365?year=2015&price_id=16413808,2015
866,Castellare,Toscana I Sodi di San Niccolo 2009,NA,4.3,394,Chile,Casablanca Valley,https://www.vivino.com/castellare-di-castellina-toscana-i-sodi-di-san-niccolo/w/11733?year=2009&price_id=186516,2009
867,Siesta,Malbec 2014,NA,4.3,392,Chile,Casablanca Valley,https://www.vivino.com/siesta-malbec/w/81986?year=2014&price_id=15632966,2014
868,Bodega Noemìa,Malbec 2010,NA,4.3,379,Argentina,Rio Negro,https://www.vivino.com/ar-bodega-noemia-malbec/w/2017619?year=2010&price_id=8642546,2010
869,Zuccardi,José Malbec 2014,NA,4.3,377,Argentina,Uco Valley,https://www.vivino.com/zuccardi-jose-malbec-valle-de-uco/w/5565194?year=2014&price_id=17800359,2014
870,Luigi Bosca,De Sangre 2016,NA,4.3,361,Argentina,Uco Valley,https://www.vivino.com/luigi-bosca-de-sangre/w/1252903?year=2016&price_id=16877809,2016
871,Viñedos de Páganos,El Puntido Gran Reserva 2006,NA,4.3,356,Argentina,Uco Valley,https://www.vivino.com/vinedos-de-paganos-el-puntido-gran-reserva/w/1610035?year=2006&price_id=13606654,2006
872,Pio Cesare,Barolo 2014,NA,4.3,353,Argentina,Uco Valley,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2014&price_id=17806501,2014
873,Pizzorno,Primo 2011,NA,4.3,350,Argentina,Uco Valley,https://www.vivino.com/pizzorno-primo/w/1244339?year=2011&price_id=16502453,2011
874,Pra,Amarone della Valpolicella 2009,NA,4.3,347,Italy,Amarone della Valpolicella,https://www.vivino.com/pra-amarone-della-valpolicella/w/1175156?year=2009&price_id=13623676,2009
875,Viña Cobos,Bramare Cabernet Sauvignon 2016,NA,4.3,329,Argentina,Lujan de Cuyo,https://www.vivino.com/vina-cobos-bramare-cabernet-sauvignon/w/43984?year=2016&price_id=17716588,2016
876,Château Rauzan-Ségla,Margaux (Grand Cru Classé) 2010,NA,4.3,327,Argentina,Lujan de Cuyo,https://www.vivino.com/chateau-rauzan-segla-margaux-grand-cru-classe/w/3110?year=2010&price_id=16834497,2010
877,Wine & Soul,Douro Quinta da Manoella VV Tinto 2012,NA,4.3,322,Argentina,Lujan de Cuyo,https://www.vivino.com/pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto/w/1417067?year=2012&price_id=13620582,2012
878,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,NA,4.3,322,France,Saint-Émilion Grand Cru,https://www.vivino.com/pavie-saint-emilion-grand-cru-premier-grand-cru-classe/w/1179539?year=2007&price_id=4062359,2007
879,Dona Maria,Júlio Bastos Grande Reserva 2013,NA,4.3,314,France,Saint-Émilion Grand Cru,https://www.vivino.com/dona-maria-julio-bastos-grande-reserva/w/2774081?year=2013&price_id=16442753,2013
880,Niepoort,Douro Reserva Redoma Branco 2016,NA,4.3,313,France,Saint-Émilion Grand Cru,https://www.vivino.com/niepoort-vinhos-sa-douro-reserva-redoma-branco/w/8998?year=2016&price_id=14841414,2016
881,Château Lafite Rothschild,Carruades de Lafite Pauillac 2008,NA,4.3,308,France,Saint-Émilion Grand Cru,https://www.vivino.com/chateau-lafite-rothschild-carruades-de-lafite-pauillac/w/23793?year=2008&price_id=12959591,2008
882,Tiago Cabaço,blog 2015,NA,4.3,307,France,Saint-Émilion Grand Cru,https://www.vivino.com/tiago-cabaco-blog/w/1257593?year=2015&price_id=18067801,2015
883,Château Calon-Ségur,Saint-Estèphe (Grand Cru Classé) 2010,NA,4.3,305,France,Saint-Estèphe,https://www.vivino.com/chateau-calon-segur-saint-estephe-grand-cru-classe/w/1126954?year=2010&price_id=186438,2010
884,Pizzorno,Primo 2013,NA,4.3,302,France,Saint-Estèphe,https://www.vivino.com/pizzorno-primo/w/1244339?year=2013&price_id=17436879,2013
885,Mastrojanni,Brunello di Montalcino 2008,NA,4.3,299,Italy,Brunello di Montalcino,https://www.vivino.com/it-mastrojanni-brunello-di-montalcino/w/57194?year=2008&price_id=12637503,2008
886,Oremus,Tokaji Aszú 3 Puttonyos 2009,NA,4.3,298,Italy,Brunello di Montalcino,https://www.vivino.com/oremus-tokaji-aszu-3-puttonyos/w/77182?year=2009&price_id=13761738,2009
887,Almaúnica,Parte 2 Merlot 2016,NA,4.3,298,Brazil,Vale dos Vinhedos,https://www.vivino.com/almaunica-parte-2-merlot/w/4914855?year=2016&price_id=16374093,2016
888,Nicolas Joly,Clos de la Coulée de Serrant 2014,NA,4.3,295,France,Savennières-Coulée-de-Serrant,https://www.vivino.com/fr-nicolas-clos-de-la-coulee-de-serrant/w/100492?year=2014&price_id=17133936,2014
889,Niepoort,Douro Charme Tinto 2015,NA,4.3,295,France,Savennières-Coulée-de-Serrant,https://www.vivino.com/niepoort-vinhos-sa-douro-charme-tinto/w/1216909?year=2015&price_id=16399075,2015
890,Stag's Leap Wine Cellars,S.L.V. Cabernet Sauvignon 2010,NA,4.3,295,United States,Napa Valley,https://www.vivino.com/stag-s-leap-wine-cellars-s-l-v-cabernet-sauvignon/w/1107342?year=2010&price_id=17768345,2010
891,Kopke,Colheita Port 2001,NA,4.3,294,Portugal,Colheita Port,https://www.vivino.com/kopke-colheita-port/w/76372?year=2001&price_id=1112072,2001
892,Quinta da Romaneira,Reserva Tinto 2011,NA,4.3,292,Portugal,Colheita Port,https://www.vivino.com/romaneira-reserva-tinto/w/1201768?year=2011&price_id=11296480,2011
893,Nicolas Joly,Clos de la Coulée de Serrant 2007,NA,4.3,290,France,Savennières-Coulée-de-Serrant,https://www.vivino.com/fr-nicolas-clos-de-la-coulee-de-serrant/w/100492?year=2007&price_id=15321899,2007
894,Argiolas,Turriga Isola dei Nuraghi 2003,NA,4.3,287,Italy,Isola dei Nuraghi,https://www.vivino.com/argiolas-turriga-isola-dei-nuraghi/w/82193?year=2003&price_id=16741075,2003
895,Quanta Terra,Grande Reserva Red 2013,NA,4.3,287,Italy,Isola dei Nuraghi,https://www.vivino.com/quanta-terra-grande-reserva-red/w/1243856?year=2013&price_id=16425222,2013
896,Canalicchio di Sopra,Brunello di Montalcino 2013,NA,4.3,284,Italy,Brunello di Montalcino,https://www.vivino.com/azienda-agricola-canalicchio-di-sopra-brunello-di-montalcino/w/85205?year=2013&price_id=17886873,2013
897,La Magia,Brunello di Montalcino 2011,NA,4.3,282,Italy,Brunello di Montalcino,https://www.vivino.com/la-magia-brunello-di-montalcino/w/1100007?year=2011&price_id=11890309,2011
898,Santa Ema,Catalina 2015,NA,4.3,279,Italy,Brunello di Montalcino,https://www.vivino.com/santa-ema-catalina/w/13876?year=2015&price_id=18087751,2015
899,Kaiken,Mai The First A.Montes Malbec 2007,NA,4.3,278,Italy,Brunello di Montalcino,https://www.vivino.com/kaiken-sa-mai-the-first-a-montes-malbec/w/1258443?year=2007&price_id=186403,2007
900,Calyptra,Inedito Cabernet Sauvignon - Merlot 2010,NA,4.3,279,Chile,Cachapoal Valley,https://www.vivino.com/cl-calyptra-inedito-cabernet-sauvignon-merlot/w/1261327?year=2010&price_id=9153744,2010
901,Santa Rita,Pehuén Carménère 2011,NA,4.3,273,Chile,Colchagua Valley,https://www.vivino.com/santa-rita-pehuen-carmenere/w/1134685?year=2011&price_id=4275560,2011
902,Ixsir,El Ixsir Red 2011,NA,4.3,268,Lebanon,Mount Lebanon,https://www.vivino.com/ixsir-el-ixsir-red/w/1589405?year=2011&price_id=16834591,2011
903,Deutz,Cuvée William Deutz Rosé Millesimé Brut Champagne N.V.,NA,4.3,266,Lebanon,Mount Lebanon,https://www.vivino.com/deutz-cuvee-william-deutz-rose-millesime-brut-champagne/w/1187284?year=N.V.&price_id=2073134,N.V.
904,Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2010,NA,4.3,264,France,Pessac-Léognan,https://www.vivino.com/haut-brion-le-clarence-de-haut-brion-pessac-leognan-chateau-bahans-haut-brion/w/1148844?year=2010&price_id=8146703,2010
905,Luigi Bosca,Finca Los Nobles Field Blend Cabernet - Bouchet 2012,NA,4.3,263,Argentina,Las Compuertas,https://www.vivino.com/luigi-bosca-finca-los-nobles-field-blend-cabernet-bouchet/w/52094?year=2012&price_id=15225996,2012
906,Arzuaga,Gran Reserva Ribera del Duero 2009,NA,4.3,262,Spain,Ribera del Duero,https://www.vivino.com/bodegas-arzuaga-navarro-sl-gran-reserva-ribera-del-duero/w/7921?year=2009&price_id=17152299,2009
907,Trimbach,Clos Sainte Hune Riesling Alsace 2009,NA,4.3,259,Spain,Ribera del Duero,https://www.vivino.com/trimbach-alsace-clos-sainte-hune-riesling-alsace/w/1182677?year=2009&price_id=17734395,2009
908,Domaine Duclaux,Châteauneuf-du-Pape Rouge 2009,NA,4.3,250,France,Châteauneuf-du-Pape,https://www.vivino.com/fr-domaine-duclaux-chateauneuf-du-pape-rouge/w/1209663?year=2009&price_id=10487966,2009
909,Kopke,30 Years Old Porto N.V.,NA,4.3,247,France,Châteauneuf-du-Pape,https://www.vivino.com/kopke-thirty-years-old-porto/w/2117087?year=N.V.&price_id=2210704,N.V.
910,Château Bonalgue,Pomerol 2005,NA,4.3,245,France,Châteauneuf-du-Pape,https://www.vivino.com/bonalgue-pomerol/w/85935?year=2005&price_id=595793,2005
911,Rutini,Apartado Gran Chardonnay 2013,NA,4.3,244,France,Châteauneuf-du-Pape,https://www.vivino.com/ar-rutini-apartado-gran-chardonnay/w/1579912?year=2013&price_id=17734461,2013
912,Calyptra,Zahir Cabernet Sauvignon 2010,NA,4.3,240,Chile,Cachapoal Valley,https://www.vivino.com/cl-calyptra-zahir-cabernet-sauvignon/w/1211977?year=2010&price_id=9153741,2010
913,Ferrari,Perlé Nero N.V.,NA,4.3,237,Chile,Cachapoal Valley,https://www.vivino.com/ferrari-perle-nero-trento/w/6482899?year=N.V.&price_id=16248377,N.V.
914,Sophenia,Synthesis The Blend 2010,NA,4.3,237,Argentina,Tupungato,https://www.vivino.com/finca-sophenia-synthesis-the-blend/w/86854?year=2010&price_id=16835214,2010
915,Pio Cesare,Ornato Barolo 2012,NA,4.3,230,Argentina,Tupungato,https://www.vivino.com/pio-cesare-ornato-barolo/w/22555?year=2012&price_id=11533426,2012
916,Rutini,Apartado Gran Blend 2013,NA,4.3,228,Argentina,Tupungato,https://www.vivino.com/ar-rutini-apartado-gran-blend/w/1285237?year=2013&price_id=17735087,2013
917,Domaine Long Depaquit,Chablis Grand Cru 'Moutonne' (Monopole) 2015,NA,4.3,225,France,Chablis Grand Cru 'La Moutonne',https://www.vivino.com/domaine-long-depaquit-chablis-grand-cru-moutonne-monopole/w/1188795?year=2015&price_id=17082746,2015
918,Viña Alicia,Cuarzo (Colección de Familia) 2008,NA,4.3,224,Argentina,Lujan de Cuyo,https://www.vivino.com/alicia-cuarzo/w/1262652?year=2008&price_id=17196925,2008
919,Barros,Colheita Porto 1996,NA,4.3,224,Portugal,Colheita Port,https://www.vivino.com/barros-porto-colheita-porto/w/1189822?year=1996&price_id=3682982,1996
920,Monte del Frá,Amarone della Valpolicella Classico Lena di Mezzo 2010,NA,4.3,223,Italy,Amarone della Valpolicella Classico,https://www.vivino.com/monte-del-fr-amarone-della-valpolicella-classico-lena-di-mezzo/w/1181746?year=2010&price_id=17464337,2010
921,Bucaco,Branco Reservado 2013,NA,4.3,223,Portugal,Vinho de Portugal,https://www.vivino.com/alexandre-de-almeida-branco-reservado/w/1208731?year=2013&price_id=14843771,2013
922,Wine & Soul,Douro Quinta da Manoella VV Tinto 2013,NA,4.3,223,Portugal,Vinho de Portugal,https://www.vivino.com/pt-wine-and-soul-douro-quinta-da-manoella-vv-tinto/w/1417067?year=2013&price_id=6726815,2013
923,Sandrone,Barolo Le Vigne 2011,NA,4.3,221,Portugal,Vinho de Portugal,https://www.vivino.com/sandrone-luciano-barolo-le-vigne/w/23363?year=2011&price_id=10553906,2011
924,Castellare,Toscana I Sodi di San Niccolo 2014,NA,4.3,220,Portugal,Vinho de Portugal,https://www.vivino.com/castellare-di-castellina-toscana-i-sodi-di-san-niccolo/w/11733?year=2014&price_id=17077380,2014
925,Quinta da Plansel,Plansel Selecta Grande Escolha 2013,NA,4.3,220,Portugal,Alentejano,https://www.vivino.com/pt-quinta-da-plansel-plansel-selecta-grande-escolha/w/1726388?year=2013&price_id=4421009,2013
926,Zuccardi,Emma Bonarda 2011,NA,4.3,217,Portugal,Alentejano,https://www.vivino.com/zuccardi-emma-bonarda/w/1262193?year=2011&price_id=14519359,2011
927,Casa de Santar,Conde De Santar 2009,NA,4.3,213,Portugal,Alentejano,https://www.vivino.com/casa-de-santar-conde-de-santar/w/1200547?year=2009&price_id=14126490,2009
928,Venus la Universal,Venus 2009,NA,4.3,212,Portugal,Alentejano,https://www.vivino.com/venus-la-universal-venus/w/96853?year=2009&price_id=16502664,2009
929,Altaïr,Red 2013,NA,4.3,210,Chile,Cachapoal Valley,https://www.vivino.com/cl-altair-red/w/1108065?year=2013&price_id=16267434,2013
930,Yarden,Syrah 2015,NA,4.3,208,Chile,Cachapoal Valley,https://www.vivino.com/il-yarden-syrah/w/1151307?year=2015&price_id=17176247,2015
931,Château Léoville Las Cases,Saint-Julien (Grand Cru Classé) 2012,NA,4.3,208,France,Saint-Julien,https://www.vivino.com/chateau-leoville-las-cases-saint-julien-grand-cru-classe/w/81848?year=2012&price_id=16502355,2012
932,Isole e Olena,Cepparello Red 2015,NA,4.3,208,France,Saint-Julien,https://www.vivino.com/isole-e-olena-cepparello-red/w/77462?year=2015&price_id=17604558,2015
933,Sandrone,Barolo Cannubi Boschis 2011,NA,4.3,206,France,Saint-Julien,https://www.vivino.com/sandrone-luciano-barolo-cannubi-boschis/w/23362?year=2011&price_id=10487991,2011
934,Quinta Nova,Douro Grande Reserva Referéncia 2015,NA,4.3,204,France,Saint-Julien,https://www.vivino.com/quinta-nova-douro-grande-reserva-referencia/w/1272205?year=2015&price_id=16399067,2015
935,Pacheca,20 Years Tawny Port N.V.,NA,4.3,203,Portugal,Aged Tawny Port,https://www.vivino.com/pacheca-twenty-years-tawny-port/w/3877742?year=N.V.&price_id=14403753,N.V.
936,Jacquesson,Dizy-Terres Rouges Rosé Extra Brut Champagne 2008,NA,4.3,202,Portugal,Aged Tawny Port,https://www.vivino.com/champagne-jacquesson-dizy-terres-rouges-rose-extra-brut-champagne/w/2177057?year=2008&price_id=16710552,2008
937,Perez Cruz,Cabernet Sauvignon Pircas de Liguai 2014,NA,4.3,200,Portugal,Aged Tawny Port,https://www.vivino.com/vina-perez-cruz-cabernet-sauvignon-pircas-de-liguai/w/1534770?year=2014&price_id=16331710,2014
